Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
72407.2486,EKP,S,,,,S,R,,,,R,S,,R,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65984,EKP,S,S,,S,,,,,,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24437,EKP,R,R,,R,,R,,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.245,EKP,R,S,,,,,R,R,R,R,,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,R,,
573.66559,EKP,,,,,,,,S,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1328425.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.24355,EKP,R,R,,R,S,R,,,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2521,EKP,S,,R,,S,,R,,,R,,,S,R,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.66286,EKP,,S,R,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2854,EKP,S,S,S,,S,S,,,,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46331,EKP,,R,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.271,EKP,R,S,R,R,S,,R,R,R,R,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,R,,
573.29952,EKP,,,S,,R,,,R,,,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2661,EKP,S,,,R,S,,,,R,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66328,EKP,,S,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24332,EKP,,,S,,S,R,,R,,,,R,S,R,,R,R,R,S,,,,R,S,,,,,,R,,,,,,
72407.2851,EKP,S,S,,S,S,S,R,,,S,S,S,S,S,S,,,S,R,,,S,S,S,R,R,,,,,,,,,,
573.65994,EKP,,S,R,,,,,,,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.55251,EKP,,R,R,,R,,,R,,,,,S,R,,,,R,,,,,,,,,,,,,,,,,,
574.119,EKP,,S,S,S,,S,,,,,S,R,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
72407.2317,EKP,,S,S,S,,,R,,S,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2578,EKP,,S,,,,,,,R,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2229,EKP,S,,,R,,,,,,S,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4122,EKP,S,,R,,,,,,,R,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2526,EKP,S,,S,,,,,,,S,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66318,EKP,,,R,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66037,EKP,,S,,,S,,,,,,S,S,R,R,R,,,R,S,,,R,R,S,S,R,,,,,,,,,,
72407.2267,EKP,,S,,,,S,R,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66516,EKP,,S,R,R,S,,,S,R,R,,,,R,R,R,S,R,,,,,,,,,,,,,,,,,,
72407.2424,EKP,S,,,R,,R,R,,R,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24398,EKP,R,,R,,,R,R,R,,R,R,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.66098,EKP,,R,,,S,S,R,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66426,EKP,,S,,S,,,,R,,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
574.81,EKP,,S,S,S,S,R,,,S,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2846,EKP,S,,,,,R,R,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2562,EKP,S,S,R,,,,R,,S,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46852,EKP,,,,R,R,,R,R,S,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
72407.2366,EKP,,,,R,,S,,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29883,EKP,,,R,,R,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.65941,EKP,S,,,,S,R,,,R,R,S,,S,R,R,,,R,S,,,R,R,R,R,R,,,,,,,,,,
573.24352,EKP,,,S,,,,,,R,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2607,EKP,,S,S,R,S,S,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65989,EKP,,,,R,,S,,,,S,S,R,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.66249,EKP,,,,,,,,S,,S,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.66562,EKP,,,,R,,,,S,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2874,EKP,S,,S,,S,,R,,R,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66217,EKP,,S,S,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46341,EKP,,,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2306,EKP,S,S,,,S,,R,,,R,R,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.65931,EKP,S,,S,S,,,,,S,S,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66021,EKP,S,S,,R,,,,,R,,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.24377,EKP,,,S,R,,,R,R,R,R,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2225,EKP,S,,S,R,,,,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2524,EKP,,,R,R,S,,R,,R,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2217,EKP,S,S,S,R,,,R,,R,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24401,EKP,R,R,,,,R,,,R,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66244,EKP,,,,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1328417.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.66029,EKP,S,S,S,,S,,R,,R,,S,S,S,R,S,,,S,R,,,R,R,S,S,R,,,,,,,,,,
573.4209,EKP,S,,,,,,,,,,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.30012,EKP,R,R,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46839,EKP,,S,S,,,,R,,R,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
72407.2869,EKP,S,,,R,,S,R,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46357,EKP,R,,,,,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.24276,EKP,R,S,R,,,R,,R,,,R,,S,R,,R,R,R,S,,,,R,R,R,,,,,R,,,,,,
72407.2172,EKP,S,S,R,R,,S,R,,R,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66031,EKP,S,,,,S,,R,,S,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1438697.3,EKP,,,S,R,S,,R,,,R,,S,S,,,,,R,R,,,,R,,R,,,,,R,,,,,,
72407.2679,EKP,S,,S,R,,,,,,,,S,S,R,S,,,S,S,,,R,R,S,S,R,,,,,,,,,,
573.4069,EKP,S,,S,,,,,,,R,R,,,S,S,,S,S,R,,,,,,,,,,,,,,,,,
1438699.3,EKP,,,R,R,S,,R,,,R,R,R,S,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.24411,EKP,,,R,,S,R,,R,R,R,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66007,EKP,S,,,R,S,,R,,R,S,S,,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
72407.2403,EKP,,,S,R,,R,R,,R,,,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66253,EKP,,,S,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66004,EKP,S,S,S,R,,,R,,,,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2187,EKP,,,,,S,S,,,,,R,,S,S,S,,,R,S,,,R,S,S,R,R,,,,,,,,,,
72407.265,EKP,S,S,S,R,,,R,,R,,R,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,R,,
72407.2826,EKP,,,S,S,S,,R,,S,,,,S,S,R,,,S,R,,,S,S,S,R,R,,,,,,,,,,
573.66427,EKP,,S,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.22558,EKP,,,,,,,,,,,R,,S,R,,,R,S,R,,,,,,,,,,,,,,,,,
1328412.3,EKP,R,R,,,S,,,,,R,,R,,,,,,R,,,,,R,,,,,,,,,,,,,
573.46328,EKP,S,R,,,S,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.65997,EKP,,S,,R,,,,,,,S,S,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66364,EKP,,R,R,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2444,EKP,,S,R,S,,,,,,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66584,EKP,,,R,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.67366,EKP,S,,,R,S,,,R,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.4154,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2376,EKP,S,S,R,R,S,S,,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7094,EKP,S,,R,,,,,,,R,R,,,,R,,R,R,R,,,,,,,,,,,,,,,,,
1284802.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4153,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
72407.2564,EKP,S,S,,,,R,,,,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46833,EKP,,,R,,R,R,R,R,R,,,,S,,,,R,R,R,,R,,R,,,,,R,,,,,S,,,
72407.2243,EKP,,,,,S,S,R,,,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.7041,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.148,EKP,S,R,R,R,S,R,R,S,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2323,EKP,,,,R,,R,R,,R,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46388,EKP,,S,,,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66033,EKP,S,S,,S,,,,,S,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46325,EKP,R,R,,,S,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2862,EKP,S,S,,,S,S,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24372,EKP,,R,R,R,,,,R,R,R,,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.2559,EKP,S,,R,,,,R,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1284808.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.65916,EKP,S,,,R,S,S,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66285,EKP,,,R,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.229,EKP,R,S,R,,S,S,,,S,S,R,,S,S,S,,,S,S,,,S,S,S,S,R,,,,,,,,R,,
573.7027,EKP,R,S,R,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
574.78,EKP,,,S,S,,R,,,,,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46856,EKP,,,,R,R,,R,R,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.66533,EKP,,R,S,R,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66234,EKP,,S,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2663,EKP,,,,,S,S,R,,R,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46383,EKP,,,,R,,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2282,EKP,S,,S,,S,S,,,R,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29969,EKP,,R,R,,R,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2318,EKP,S,,,,S,S,,,,,S,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.24333,EKP,,R,,,S,R,R,R,R,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2798,EKP,S,,R,R,S,,,,R,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66416,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2535,EKP,S,,,,,S,R,,,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2675,EKP,,S,R,R,,,,,,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29942,EKP,R,S,S,,,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2367,EKP,S,,R,,S,R,,,,R,R,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
574.112,EKP,S,S,,R,S,S,R,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1328395.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
72407.2789,EKP,S,S,,,S,,,,S,R,,,S,S,R,,,S,R,,,S,S,S,R,R,,,,,,,,,,
573.66094,EKP,S,R,,R,S,S,R,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2387,EKP,S,S,S,R,,R,R,,R,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.31615,EKP,,R,,R,R,,,,,,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.22567,EKP,,,R,,,,R,,,S,,,S,R,,,,S,,,,,,,,,,,,,,,,,,
573.5777,EKP,R,R,S,R,R,,R,,R,R,R,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
573.66507,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24379,EKP,,R,S,R,S,,,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66396,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2711,EKP,,,S,,S,,R,,R,R,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2565,EKP,,S,S,,S,,R,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66258,EKP,,S,R,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46411,EKP,,S,,,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.24382,EKP,,,,,S,R,,,R,R,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2338,EKP,,,,R,S,,,,R,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4208,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.46409,EKP,,,,R,S,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
574.67,EKP,S,S,S,R,,,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.30006,EKP,R,,S,,R,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66551,EKP,,S,R,R,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66501,EKP,,,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2795,EKP,S,S,S,,S,S,R,,R,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284790.3,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2417,EKP,,,S,S,,S,R,,S,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66079,EKP,,S,S,S,S,S,,,S,S,R,S,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2567,EKP,S,S,R,,S,,R,,R,R,,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
573.29982,EKP,,,,,R,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46862,EKP,,,R,R,R,R,,,,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.46338,EKP,R,,,R,R,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2493,EKP,,,S,R,,S,,,,,S,,S,R,S,,,S,R,,,R,R,S,S,R,,,,,,,,,,
573.65947,EKP,,,,R,,S,,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29941,EKP,,,R,,,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2517,EKP,S,S,,R,S,,,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2876,EKP,,,,S,,S,,,,S,,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
72407.2278,EKP,,,,R,S,S,,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46415,EKP,R,R,,R,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.67363,EKP,S,,R,R,,,,,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
72407.2216,EKP,,S,,,S,,,,R,S,,R,S,S,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
573.29958,EKP,R,,,,,,R,R,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.66218,EKP,,S,,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65933,EKP,S,S,,R,S,S,,,R,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2857,EKP,S,S,S,,,,,,,R,S,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2601,EKP,S,S,R,R,S,S,R,,,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.189,EKP,R,R,,R,,R,,,,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66478,EKP,,,S,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46361,EKP,,R,,,R,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2197,EKP,,S,,,,S,R,,R,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65995,EKP,,S,,S,S,S,R,,S,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2802,EKP,,S,S,,S,,R,,,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46324,EKP,S,,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2754,EKP,S,S,R,,,S,,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66278,EKP,,R,R,S,,,,,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2671,EKP,S,,,,,,R,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29918,EKP,S,S,,,S,,,,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
72407.224,EKP,,,R,,S,,R,,,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
574.96,EKP,S,S,,R,,,,,,,,,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.4179,EKP,S,,S,,,,,,,R,R,,,,R,,R,R,,,,,,,,,,,,,,,,,,
573.4184,EKP,S,,R,,,,,,,S,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.12796,EKP,,R,R,R,S,R,,,,,,,R,R,,R,,R,R,,R,,R,R,,,,,,R,,,,,,
573.46836,EKP,,,,,,,,,R,,R,,R,,,,R,R,R,,R,,R,,,,,R,,,,,S,,,
573.66395,EKP,,,S,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7075,EKP,S,,R,,,,,,,R,S,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
72407.2359,EKP,S,S,R,,S,,R,,,,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1284792.4,EKP,S,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.46403,EKP,,R,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.46872,EKP,,,,R,R,,,R,S,,R,,S,,,,R,R,R,,R,,R,,,,,R,,,,,S,,,
72407.2527,EKP,,,S,,,S,,,,S,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66013,EKP,S,S,,R,,S,,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4078,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66532,EKP,,,,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2676,EKP,S,S,S,R,S,S,R,,,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65911,EKP,,,S,,,S,,,,S,S,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.46393,EKP,R,,,R,,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4046,EKP,,,S,,,,,,,,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4067,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2539,EKP,,S,S,R,S,S,,,R,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.258,EKP,,R,R,R,,R,,R,S,,R,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
573.66452,EKP,,,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46375,EKP,,,,R,,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.66287,EKP,,S,R,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7218,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.65968,EKP,S,,R,R,S,,,,,,,R,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
1304921.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.24414,EKP,,R,R,R,,,R,,,R,R,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
1284795.4,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2374,EKP,S,,S,S,,,,,,R,S,,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29998,EKP,R,R,,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
72407.256,EKP,,,R,,,R,R,R,R,,,S,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2838,EKP,,,,R,,,,,,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2642,EKP,S,,,,,,,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46386,EKP,,,,,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66437,EKP,,,S,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29879,EKP,,,R,,,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.66394,EKP,,S,R,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.25568,EKP,,,,,S,,R,,R,R,R,R,S,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
573.29948,EKP,,R,,,,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.24261,EKP,R,S,S,R,,,S,R,R,,,S,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.30009,EKP,R,,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
1328391.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,R,,,,,R,,,,,,
72407.2611,EKP,S,,,,S,S,,,,R,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24446,EKP,,,,,,R,,,R,,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2316,EKP,S,S,S,S,S,S,R,,S,S,S,R,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66552,EKP,,,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
574.27,EKP,,,,,S,,,,R,R,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.46847,EKP,,,R,,R,,R,R,,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.65915,EKP,S,S,S,S,,S,R,,R,R,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.30005,EKP,R,,S,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
